Year,RegionIRE,ValueIRE,RegionEUR,ValueEUR,Rank,Detail
1841,Ireland,100,null,null,1,"Population change in Ireland (versus the rest of Europe), 1840-2010"
1842,Ireland,100.2619048,null,null,1,
1843,Ireland,100.4880952,null,null,1,
1844,Ireland,100.9404762,null,null,1,
1845,Ireland,101.1547619,null,null,1,
1846,Ireland,101.0714286,null,null,1,
1847,Ireland,97.67857143,null,null,1,
1848,Ireland,90.95238095,null,null,1,
1849,Ireland,86.38095238,null,null,1,
1850,Ireland,81.88095238,null,null,1,
1851,Ireland,77.54761905,null,null,1,
1852,Ireland,75.44047619,null,null,1,
1853,Ireland,73.79761905,null,null,1,
1854,Ireland,72.41666667,null,null,1,
1855,Ireland,71.60714286,null,null,1,
1856,Ireland,71.10714286,null,null,1,
1857,Ireland,70.46428571,null,null,1,
1858,Ireland,70.13095238,null,null,1,
1859,Ireland,69.78571429,null,null,1,
1860,Ireland,69.29761905,null,null,1,
1861,Ireland,68.9047619,null,null,1,
1862,Ireland,68.76190476,null,null,1,
1863,Ireland,68.07142857,null,null,1,
1864,Ireland,67.1547619,null,null,1,
1865,Ireland,66.60714286,null,null,1,
1866,Ireland,65.75,null,null,1,
1867,Ireland,65.32142857,null,null,1,
1868,Ireland,65.07142857,null,null,1,
1869,Ireland,64.86904762,null,null,1,
1870,Ireland,64.51190476,null,null,1,
1871,Ireland,64.26190476,null,null,1,
1872,Ireland,63.96428571,null,null,1,
1873,Ireland,63.42857143,null,null,1,
1874,Ireland,63.08333333,null,null,1,
1875,Ireland,62.8452381,null,null,1,
1876,Ireland,62.83333333,null,null,1,
1877,Ireland,62.92857143,null,null,1,
1878,Ireland,62.88095238,null,null,1,
1879,Ireland,62.69047619,null,null,1,
1880,Ireland,61.94047619,null,null,1,
1881,Ireland,61.26190476,null,null,1,
1882,Ireland,60.72619048,null,null,1,
1883,Ireland,59.80952381,null,null,1,
1884,Ireland,59.22619048,null,null,1,
1885,Ireland,58.79761905,null,null,1,
1886,Ireland,58.4047619,null,null,1,
1887,Ireland,57.82142857,null,null,1,
1888,Ireland,57.1547619,null,null,1,
1889,Ireland,56.63095238,null,null,1,
1890,Ireland,56.16666667,null,null,1,
1891,Ireland,55.71428571,null,null,1,
1892,Ireland,55.16666667,null,null,1,
1893,Ireland,54.8452381,null,null,1,
1894,Ireland,54.63095238,null,null,1,
1895,Ireland,54.28571429,null,null,1,
1896,Ireland,54.07142857,null,null,1,
1897,Ireland,53.92857143,null,null,1,
1898,Ireland,53.78571429,null,null,1,
1899,Ireland,53.5952381,null,null,1,
1900,Ireland,53.20238095,null,null,1,
1901,Ireland,52.94047619,null,null,1,
1902,Ireland,52.79761905,null,null,1,
1903,Ireland,52.5952381,null,null,1,
1904,Ireland,52.47619048,null,null,1,
1905,Ireland,52.36904762,null,null,1,
1906,Ireland,52.35714286,null,null,1,
1907,Ireland,52.23809524,null,null,1,
1908,Ireland,52.20238095,null,null,1,
1909,Ireland,52.22619048,null,null,1,
1910,Ireland,52.20238095,null,null,1,
1911,Ireland,52.1547619,null,null,1,
1912,Ireland,52,null,null,1,
1913,Ireland,51.73809524,null,null,1,
1914,Ireland,51.5952381,null,null,1,
1915,Ireland,50.92857143,null,null,1,
1916,Ireland,50.86904762,null,null,1,
1917,Ireland,50.86904762,null,null,1,
1918,Ireland,50.95238095,null,null,1,
1919,Ireland,51.80952381,null,null,1,
1920,Ireland,51.91666667,null,null,1,
1921,Ireland,51.85284992,null,null,1,
1922,Ireland,50.7579491,null,null,1,
1923,Ireland,50.92629705,null,null,1,
1924,Ireland,50.84597881,null,null,1,
1925,Ireland,50.63603203,null,null,1,
1926,Ireland,50.33333333,null,null,1,
1927,Ireland,50.36292839,null,null,1,
1928,Ireland,50.24022887,null,null,1,
1929,Ireland,50.19024404,null,null,1,
1930,Ireland,50.10582209,null,null,1,
1931,Ireland,50.2131447,null,null,1,
1932,Ireland,50.44077467,null,null,1,
1933,Ireland,50.63394162,null,null,1,
1934,Ireland,50.78073243,null,null,1,
1935,Ireland,50.82161508,null,null,1,
1936,Ireland,50.81610526,null,null,1,
1937,Ireland,50.63324259,null,null,1,
1938,Ireland,50.54682869,null,null,1,
1939,Ireland,50.55685573,null,null,1,
1940,Ireland,50.88950642,null,null,1,
1941,Ireland,51.3542969,null,null,1,
1942,Ireland,51.04645763,null,null,1,
1943,Ireland,50.89455244,null,null,1,
1944,Ireland,50.9223833,null,null,1,
1945,Ireland,51.07041886,null,null,1,
1946,Ireland,51.18388972,null,null,1,
1947,Ireland,51.44135978,null,null,1,
1948,Ireland,51.62853582,null,null,1,
1949,Ireland,51.63826744,null,null,1,
1950,Ireland,51.48245187,null,null,1,
1951,Ireland,51.54761905,null,null,1,
1952,Ireland,51.47176779,null,null,1,
1953,Ireland,51.47402683,null,null,1,
1954,Ireland,51.41785091,null,null,1,
1955,Ireland,51.23180364,null,null,1,
1956,Ireland,51.04682952,null,null,1,
1957,Ireland,50.91053962,null,null,1,
1958,Ireland,50.66816397,null,null,1,
1959,Ireland,50.62921819,null,null,1,
1960,Ireland,50.56750353,null,null,1,
1961,Ireland,50.51190476,null,null,1,
1962,Ireland,50.68525754,null,null,1,
1963,Ireland,50.99566136,null,null,1,
1964,Ireland,51.23564273,null,null,1,
1965,Ireland,51.45281172,null,null,1,
1966,Ireland,51.62334961,null,null,1,
1967,Ireland,51.8901042,null,null,1,
1968,Ireland,52.12211358,null,null,1,
1969,Ireland,52.3550823,null,null,1,
1970,Ireland,52.7199528,null,null,1,
1971,Ireland,53.73809524,null,null,1,
1972,Ireland,53.76202498,null,null,1,
1973,Ireland,54.42730094,null,null,1,
1974,Ireland,55.11729386,null,null,1,
1975,Ireland,55.83199264,null,null,1,
1976,Ireland,56.52376691,null,null,1,
1977,Ireland,57.13308125,null,null,1,
1978,Ireland,57.71944757,null,null,1,
1979,Ireland,58.44952038,null,null,1,
1980,Ireland,58.9304301,null,null,1,
1981,Ireland,59.35714286,null,null,1,
1982,Ireland,60.04947081,null,null,1,
1983,Ireland,60.42567063,null,null,1,
1984,Ireland,60.81455923,null,null,1,
1985,Ireland,61.03755117,null,null,1,
1986,Ireland,61.14225113,null,null,1,
1987,Ireland,61.2238825,null,null,1,
1988,Ireland,61.19909689,null,null,1,
1989,Ireland,61.0916884,null,null,1,
1990,Ireland,61.12783172,null,null,1,
1991,Ireland,61.13095238,null,null,1,
1992,Ireland,61.85689922,null,null,1,
1993,Ireland,62.15693276,null,null,1,
1994,Ireland,62.4218797,null,null,1,
1995,Ireland,62.74696039,null,null,1,
1996,Ireland,63.19168049,null,null,1,
1997,Ireland,63.72030715,null,null,1,
1998,Ireland,64.28520233,null,null,1,
1999,Ireland,64.88634661,null,null,1,
2000,Ireland,65.58324395,null,null,1,
2001,Ireland,66.01190476,null,null,1,
2002,Ireland,67.2880257,null,null,1,
2003,Ireland,68.1649158,null,null,1,
2004,Ireland,69.14937982,null,null,1,
2005,Ireland,70.31282425,null,null,1,
2006,Ireland,71.7742741,null,null,1,
2007,Ireland,73.36703967,null,null,1,
2008,Ireland,74.54347837,null,null,1,
2009,Ireland,75.19642334,null,null,1,
2010,Ireland,75.59965962,null,null,1,
2011,Ireland,75.95238095,null,null,1,
2012,Ireland,76.12119138,null,null,1,
2013,Ireland,76.37038782,null,null,1,
2014,Ireland,76.70310603,null,null,1,
2015,Ireland,77.51217619,null,null,1,
2016,Ireland,78.42857143,null,null,1,
1841,ROI,100,null,null,2,
1842,ROI,100.9819663,null,null,2,
1843,ROI,101.4716214,null,null,2,
1844,ROI,102.2368365,null,null,2,
1845,ROI,102.6999813,null,null,2,
1846,ROI,102.7871242,null,null,2,
1847,ROI,98.75025495,null,null,2,
1848,ROI,90.55987697,null,null,2,
1849,ROI,85.04574871,null,null,2,
1850,ROI,79.61540211,null,null,2,
1851,ROI,75.12592593,null,null,2,
1852,ROI,71.92505011,null,null,2,
1853,ROI,70.03564419,null,null,2,
1854,ROI,68.46751544,null,null,2,
1855,ROI,67.60595446,null,null,2,
1856,ROI,67.1251373,null,null,2,
1857,ROI,66.46219965,null,null,2,
1858,ROI,66.18019996,null,null,2,
1859,ROI,65.87923059,null,null,2,
1860,ROI,65.39641799,null,null,2,
1861,ROI,65.06666667,null,null,2,
1862,ROI,64.96708788,null,null,2,
1863,ROI,64.22073518,null,null,2,
1864,ROI,63.18916534,null,null,2,
1865,ROI,62.61319505,null,null,2,
1866,ROI,61.64845341,null,null,2,
1867,ROI,61.21353013,null,null,2,
1868,ROI,60.99738303,null,null,2,
1869,ROI,60.8371159,null,null,2,
1870,ROI,60.48094152,null,null,2,
1871,ROI,59.83703704,null,null,2,
1872,ROI,59.96630454,null,null,2,
1873,ROI,59.37833163,null,null,2,
1874,ROI,59.02431985,null,null,2,
1875,ROI,58.80062053,null,null,2,
1876,ROI,58.85543518,null,null,2,
1877,ROI,59.0406673,null,null,2,
1878,ROI,59.04525581,null,null,2,
1879,ROI,58.86924918,null,null,2,
1880,ROI,57.99417586,null,null,2,
1881,ROI,56.9037037,null,null,2,
1882,ROI,56.59145411,null,null,2,
1883,ROI,55.50092948,null,null,2,
1884,ROI,54.82262289,null,null,2,
1885,ROI,54.33435219,null,null,2,
1886,ROI,53.88800807,null,null,2,
1887,ROI,53.20214667,null,null,2,
1888,ROI,52.4101378,null,null,2,
1889,ROI,51.79349826,null,null,2,
1890,ROI,51.2485586,null,null,2,
1891,ROI,51.02222222,null,null,2,
1892,ROI,50.06279949,null,null,2,
1893,ROI,49.68871004,null,null,2,
1894,ROI,49.44570644,null,null,2,
1895,ROI,49.03752169,null,null,2,
1896,ROI,48.79011009,null,null,2,
1897,ROI,48.62942508,null,null,2,
1898,ROI,48.46660446,null,null,2,
1899,ROI,48.24241483,null,null,2,
1900,ROI,47.76428867,null,null,2,
1901,ROI,47.55555556,null,null,2,
1902,ROI,47.27595296,null,null,2,
1903,ROI,47.02875284,null,null,2,
1904,ROI,46.88326472,null,null,2,
1905,ROI,46.75062124,null,null,2,
1906,ROI,46.734547,null,null,2,
1907,ROI,46.58321041,null,null,2,
1908,ROI,46.53366819,null,null,2,
1909,ROI,46.55630981,null,null,2,
1910,ROI,46.51782047,null,null,2,
1911,ROI,46.37037037,null,null,2,
1912,ROI,46.24270565,null,null,2,
1913,ROI,45.90241096,null,null,2,
1914,ROI,45.70846176,null,null,2,
1915,ROI,44.8608741,null,null,2,
1916,ROI,44.76707101,null,null,2,
1917,ROI,44.74558622,null,null,2,
1918,ROI,44.82606415,null,null,2,
1919,ROI,45.86777845,null,null,2,
1920,ROI,45.97444687,null,null,2,
1921,ROI,45.86666667,null,null,2,
1922,ROI,44.47407407,null,null,2,
1923,ROI,44.65185185,null,null,2,
1924,ROI,44.51851852,null,null,2,
1925,ROI,44.22222222,null,null,2,
1926,ROI,44.01481481,null,null,2,
1927,ROI,43.80740741,null,null,2,
1928,ROI,43.61481481,null,null,2,
1929,ROI,43.51111111,null,null,2,
1930,ROI,43.36296296,null,null,2,
1931,ROI,43.45185185,null,null,2,
1932,ROI,43.68888889,null,null,2,
1933,ROI,43.88148148,null,null,2,
1934,ROI,44.01481481,null,null,2,
1935,ROI,44.01481481,null,null,2,
1936,ROI,43.95555556,null,null,2,
1937,ROI,43.67407407,null,null,2,
1938,ROI,43.51111111,null,null,2,
1939,ROI,43.46666667,null,null,2,
1940,ROI,43.82222222,null,null,2,
1941,ROI,44.34074074,null,null,2,
1942,ROI,43.8962963,null,null,2,
1943,ROI,43.64444444,null,null,2,
1944,ROI,43.61481481,null,null,2,
1945,ROI,43.73333333,null,null,2,
1946,ROI,43.80740741,null,null,2,
1947,ROI,44.05925926,null,null,2,
1948,ROI,44.22222222,null,null,2,
1949,ROI,44.16296296,null,null,2,
1950,ROI,43.8962963,null,null,2,
1951,ROI,43.83703704,null,null,2,
1952,ROI,43.73333333,null,null,2,
1953,ROI,43.65925926,null,null,2,
1954,ROI,43.51111111,null,null,2,
1955,ROI,43.2,null,null,2,
1956,ROI,42.88888889,null,null,2,
1957,ROI,42.63703704,null,null,2,
1958,ROI,42.25185185,null,null,2,
1959,ROI,42.11851852,null,null,2,
1960,ROI,41.95555556,null,null,2,
1961,ROI,41.74814815,null,null,2,
1962,ROI,41.92592593,null,null,2,
1963,ROI,42.22222222,null,null,2,
1964,ROI,42.42962963,null,null,2,
1965,ROI,42.60740741,null,null,2,
1966,ROI,42.72592593,null,null,2,
1967,ROI,42.96296296,null,null,2,
1968,ROI,43.15555556,null,null,2,
1969,ROI,43.34814815,null,null,2,
1970,ROI,43.7037037,null,null,2,
1971,ROI,44.11851852,null,null,2,
1972,ROI,44.8,null,null,2,
1973,ROI,45.52592593,null,null,2,
1974,ROI,46.28148148,null,null,2,
1975,ROI,47.06666667,null,null,2,
1976,ROI,47.82222222,null,null,2,
1977,ROI,48.47407407,null,null,2,
1978,ROI,49.0962963,null,null,2,
1979,ROI,49.8962963,null,null,2,
1980,ROI,50.38518519,null,null,2,
1981,ROI,51.00740741,null,null,2,
1982,ROI,51.55555556,null,null,2,
1983,ROI,51.91111111,null,null,2,
1984,ROI,52.28148148,null,null,2,
1985,ROI,52.44444444,null,null,2,
1986,ROI,52.45925926,null,null,2,
1987,ROI,52.44444444,null,null,2,
1988,ROI,52.2962963,null,null,2,
1989,ROI,52.04444444,null,null,2,
1990,ROI,51.97037037,null,null,2,
1991,ROI,52.26666667,null,null,2,
1992,ROI,52.63703704,null,null,2,
1993,ROI,52.88888889,null,null,2,
1994,ROI,53.0962963,null,null,2,
1995,ROI,53.37777778,null,null,2,
1996,ROI,53.80740741,null,null,2,
1997,ROI,54.34074074,null,null,2,
1998,ROI,54.91851852,null,null,2,
1999,ROI,55.54074074,null,null,2,
2000,ROI,56.28148148,null,null,2,
2001,ROI,57.18518519,null,null,2,
2002,ROI,58.14814815,null,null,2,
2003,ROI,59.11111111,null,null,2,
2004,ROI,60.20740741,null,null,2,
2005,ROI,61.52592593,null,null,2,
2006,ROI,63.21481481,null,null,2,
2007,ROI,65.06666667,null,null,2,
2008,ROI,66.4,null,null,2,
2009,ROI,67.08148148,null,null,2,
2010,ROI,67.45185185,null,null,2,
2011,ROI,67.68888889,null,null,2,
2012,ROI,67.83703704,null,null,2,
2013,ROI,68.01481481,null,null,2,
2014,ROI,68.2962963,null,null,2,
2015,ROI,69.17037037,null,null,2,
2016,ROI,69.79259259,null,null,2,
1841,NI,100,null,null,3,
1842,NI,97.31619857,null,null,3,
1843,NI,96.46457927,null,null,3,
1844,NI,95.63718409,null,null,3,
1845,NI,94.83340986,null,null,3,
1846,NI,94.05267355,null,null,3,
1847,NI,93.29441158,null,null,3,
1848,NI,92.55807907,null,null,3,
1849,NI,91.84314921,null,null,3,
1850,NI,91.14911258,null,null,3,
1851,NI,87.45454545,null,null,3,
1852,NI,89.8217647,null,null,3,
1853,NI,89.1875162,null,null,3,
1854,NI,88.57228531,null,null,3,
1855,NI,87.97564083,null,null,3,
1856,NI,87.39716559,null,null,3,
1857,NI,86.83645596,null,null,3,
1858,NI,86.29312139,null,null,3,
1859,NI,85.76678396,null,null,3,
1860,NI,85.25707793,null,null,3,
1861,NI,84.60606061,null,null,3,
1862,NI,84.28615563,null,null,3,
1863,NI,83.82426515,null,null,3,
1864,NI,83.37765694,null,null,3,
1865,NI,82.94602024,null,null,3,
1866,NI,82.52905423,null,null,3,
1867,NI,82.12646765,null,null,3,
1868,NI,81.7379785,null,null,3,
1869,NI,81.36331373,null,null,3,
1870,NI,81.00220894,null,null,3,
1871,NI,82.36363636,null,null,3,
1872,NI,80.31966323,null,null,3,
1873,NI,79.99773422,null,null,3,
1874,NI,79.68838851,null,null,3,
1875,NI,79.39140084,null,null,3,
1876,NI,79.10655304,null,null,3,
1877,NI,78.83363378,null,null,3,
1878,NI,78.57243837,null,null,3,
1879,NI,78.3227685,null,null,3,
1880,NI,78.08443209,null,null,3,
1881,NI,79.09090909,null,null,3,
1882,NI,77.64102107,null,null,3,
1883,NI,77.43559152,null,null,3,
1884,NI,77.24078515,null,null,3,
1885,NI,77.05643802,null,null,3,
1886,NI,76.88239124,null,null,3,
1887,NI,76.71849089,null,null,3,
1888,NI,76.5645878,null,null,3,
1889,NI,76.42053742,null,null,3,
1890,NI,76.28619968,null,null,3,
1891,NI,74.90909091,null,null,3,
1892,NI,76.0461233,null,null,3,
1893,NI,75.9401256,null,null,3,
1894,NI,75.84332212,null,null,3,
1895,NI,75.75559309,null,null,3,
1896,NI,75.67682237,null,null,3,
1897,NI,75.6068974,null,null,3,
1898,NI,75.54570903,null,null,3,
1899,NI,75.49315147,null,null,3,
1900,NI,75.44912211,null,null,3,
1901,NI,74.96969697,null,null,3,
1902,NI,75.38625303,null,null,3,
1903,NI,75.36722324,null,null,3,
1904,NI,75.35634131,null,null,3,
1905,NI,75.35351917,null,null,3,
1906,NI,75.35867137,null,null,3,
1907,NI,75.37171499,null,null,3,
1908,NI,75.39256952,null,null,3,
1909,NI,75.42115685,null,null,3,
1910,NI,75.45740111,null,null,3,
1911,NI,75.81818182,null,null,3,
1912,NI,75.55256779,null,null,3,
1913,NI,75.61134909,null,null,3,
1914,NI,75.67750494,null,null,3,
1915,NI,75.75096961,null,null,3,
1916,NI,75.83167919,null,null,3,
1917,NI,75.91957152,null,null,3,
1918,NI,76.01458606,null,null,3,
1919,NI,76.11666391,null,null,3,
1920,NI,76.22574767,null,null,3,
1921,NI,76.3417814,null,null,3,
1922,NI,76.46471056,null,null,3,
1923,NI,76.59448196,null,null,3,
1924,NI,76.73104364,null,null,3,
1925,NI,76.87434489,null,null,3,
1926,NI,76.18181818,null,null,3,
1927,NI,77.18096879,null,null,3,
1928,NI,77.34419548,null,null,3,
1929,NI,77.51396968,null,null,3,
1930,NI,77.69024578,null,null,3,
1931,NI,77.87297906,null,null,3,
1932,NI,78.06212559,null,null,3,
1933,NI,78.25764218,null,null,3,
1934,NI,78.45948632,null,null,3,
1935,NI,78.66761616,null,null,3,
1936,NI,78.88199042,null,null,3,
1937,NI,79.10256836,null,null,3,
1938,NI,79.3293097,null,null,3,
1939,NI,79.5621746,null,null,3,
1940,NI,79.80112361,null,null,3,
1941,NI,80.04611757,null,null,3,
1942,NI,80.29711763,null,null,3,
1943,NI,80.55408514,null,null,3,
1944,NI,80.81698163,null,null,3,
1945,NI,81.08576876,null,null,3,
1946,NI,81.36040827,null,null,3,
1947,NI,81.64086191,null,null,3,
1948,NI,81.92709143,null,null,3,
1949,NI,82.2190585,null,null,3,
1950,NI,82.51672467,null,null,3,
1951,NI,83.09090909,null,null,3,
1952,NI,83.12899965,null,null,3,
1953,NI,83.44353055,null,null,3,
1954,NI,83.76360465,null,null,3,
1955,NI,84.08918219,null,null,3,
1956,NI,84.42022302,null,null,3,
1957,NI,84.75668656,null,null,3,
1958,NI,85.09853172,null,null,3,
1959,NI,85.44571687,null,null,3,
1960,NI,85.79819979,null,null,3,
1961,NI,86.36363636,null,null,3,
1962,NI,86.51888688,null,null,3,
1963,NI,86.88700327,null,null,3,
1964,NI,87.2602418,null,null,3,
1965,NI,87.63855662,null,null,3,
1966,NI,88.02190104,null,null,3,
1967,NI,88.41022746,null,null,3,
1968,NI,88.80348732,null,null,3,
1969,NI,89.20163109,null,null,3,
1970,NI,89.60460817,null,null,3,
1971,NI,93.09090909,null,null,3,
1972,NI,90.42485447,null,null,3,
1973,NI,90.8420169,null,null,3,
1974,NI,91.26379902,null,null,3,
1975,NI,91.69014437,null,null,3,
1976,NI,92.1209952,null,null,3,
1977,NI,92.55629241,null,null,3,
1978,NI,92.9959755,null,null,3,
1979,NI,93.43998256,null,null,3,
1980,NI,93.8882502,null,null,3,
1981,NI,93.51515152,null,null,3,
1982,NI,94.79730596,null,null,3,
1983,NI,95.25795955,null,null,3,
1984,NI,95.72260455,null,null,3,
1985,NI,96.19116957,null,null,3,
1986,NI,96.66358149,null,null,3,
1987,NI,97.13976545,null,null,3,
1988,NI,97.61964477,null,null,3,
1989,NI,98.10314096,null,null,3,
1990,NI,98.59017361,null,null,3,
1991,NI,97.39393939,null,null,3,
1992,NI,99.57451723,null,null,3,
1993,NI,100.0716577,null,null,3,
1994,NI,100.5719936,null,null,3,
1995,NI,101.0754347,null,null,3,
1996,NI,101.5818886,null,null,3,
1997,NI,102.0912606,null,null,3,
1998,NI,102.6034543,null,null,3,
1999,NI,103.1183706,null,null,3,
2000,NI,103.6359086,null,null,3,
2001,NI,102.1212121,null,null,3,
2002,NI,104.6784339,null,null,3,
2003,NI,105.2032077,null,null,3,
2004,NI,105.7301761,null,null,3,
2005,NI,106.2592265,null,null,3,
2006,NI,106.7902439,null,null,3,
2007,NI,107.323111,null,null,3,
2008,NI,107.8577081,null,null,3,
2009,NI,108.3939128,null,null,3,
2010,NI,108.9316005,null,null,3,
2011,NI,109.7575758,null,null,3,
2012,NI,110.0109137,null,null,3,
2013,NI,110.5522774,null,null,3,
2014,NI,111.0946004,null,null,3,
2015,NI,111.6377455,null,null,3,
2016,NI,113.7575758,null,null,3,
1841,null,null,AUT,100,4,
1842,null,null,AUT,100.6151377,4,
1843,null,null,AUT,101.2302755,4,
1844,null,null,AUT,101.8454132,4,
1845,null,null,AUT,102.4605509,4,
1846,null,null,AUT,103.1024338,4,
1847,null,null,AUT,103.7175715,4,
1848,null,null,AUT,104.3594544,4,
1849,null,null,AUT,105.0013373,4,
1850,null,null,AUT,105.6432201,4,
1851,null,null,AUT,106.3920834,4,
1852,null,null,AUT,107.1409468,4,
1853,null,null,AUT,107.9165552,4,
1854,null,null,AUT,108.6654186,4,
1855,null,null,AUT,109.441027,4,
1856,null,null,AUT,110.1898903,4,
1857,null,null,AUT,110.9922439,4,
1858,null,null,AUT,111.7411072,4,
1859,null,null,AUT,112.4899706,4,
1860,null,null,AUT,113.265579,4,
1861,null,null,AUT,114.0144424,4,
1862,null,null,AUT,114.7900508,4,
1863,null,null,AUT,115.5656593,4,
1864,null,null,AUT,116.3412677,4,
1865,null,null,AUT,117.1436213,4,
1866,null,null,AUT,117.9192297,4,
1867,null,null,AUT,118.7215833,4,
1868,null,null,AUT,119.5239369,4,
1869,null,null,AUT,120.3262905,4,
1870,null,null,AUT,120.887938,4,
1871,null,null,AUT,122.0112329,4,
1872,null,null,AUT,123.1345279,4,
1873,null,null,AUT,124.2578229,4,
1874,null,null,AUT,125.3811179,4,
1875,null,null,AUT,126.5044129,4,
1876,null,null,AUT,127.6277079,4,
1877,null,null,AUT,128.7777481,4,
1878,null,null,AUT,129.9010431,4,
1879,null,null,AUT,131.0243381,4,
1880,null,null,AUT,132.1476331,4,
1881,null,null,AUT,133.3244183,4,
1882,null,null,AUT,134.5279486,4,
1883,null,null,AUT,135.731479,4,
1884,null,null,AUT,136.9617545,4,
1885,null,null,AUT,138.1652848,4,
1886,null,null,AUT,139.3955603,4,
1887,null,null,AUT,140.5990907,4,
1888,null,null,AUT,141.8293661,4,
1889,null,null,AUT,143.0328965,4,
1890,null,null,AUT,144.263172,4,
1891,null,null,AUT,145.6539182,4,
1892,null,null,AUT,147.2051351,4,
1893,null,null,AUT,148.7830971,4,
1894,null,null,AUT,150.3610591,4,
1895,null,null,AUT,151.912276,4,
1896,null,null,AUT,153.490238,4,
1897,null,null,AUT,155.0682001,4,
1898,null,null,AUT,156.619417,4,
1899,null,null,AUT,158.197379,4,
1900,null,null,AUT,159.7485959,4,
1901,null,null,AUT,161.4067933,4,
1902,null,null,AUT,163.1184809,4,
1903,null,null,AUT,164.8569136,4,
1904,null,null,AUT,166.5686012,4,
1905,null,null,AUT,168.2802888,4,
1906,null,null,AUT,170.0187216,4,
1907,null,null,AUT,171.7304092,4,
1908,null,null,AUT,173.4420968,4,
1909,null,null,AUT,175.1805296,4,
1910,null,null,AUT,176.8922172,4,
1911,null,null,AUT,178.3631987,4,
1912,null,null,AUT,179.8341803,4,
1913,null,null,AUT,180.9842204,4,
1914,null,null,AUT,182.02728,4,
1915,null,null,AUT,183.0168494,4,
1916,null,null,AUT,182.5354373,4,
1917,null,null,AUT,181.4656325,4,
1918,null,null,AUT,179.9144156,4,
1919,null,null,AUT,171.7036641,4,
1920,null,null,AUT,172.6397432,4,
1921,null,null,AUT,173.9502541,4,
1922,null,null,AUT,174.5921369,4,
1923,null,null,AUT,174.9933137,4,
1924,null,null,AUT,175.501471,4,
1925,null,null,AUT,176.0363734,4,
1926,null,null,AUT,176.5980209,4,
1927,null,null,AUT,177.1329232,4,
1928,null,null,AUT,177.6678256,4,
1929,null,null,AUT,178.2294731,4,
1930,null,null,AUT,178.7643755,4,
1931,null,null,AUT,179.326023,4,
1932,null,null,AUT,179.8609254,4,
1933,null,null,AUT,180.4225729,4,
1934,null,null,AUT,180.7970045,4,
1935,null,null,AUT,180.8237497,4,
1936,null,null,AUT,180.7435143,4,
1937,null,null,AUT,180.663279,4,
1938,null,null,AUT,180.6097887,4,
1939,null,null,AUT,177.9352768,4,
1940,null,null,AUT,179.326023,4,
1941,null,null,AUT,180.3958278,4,
1942,null,null,AUT,181.4121423,4,
1943,null,null,AUT,182.0807703,4,
1944,null,null,AUT,182.7761434,4,
1945,null,null,AUT,181.8400642,4,
1946,null,null,AUT,187.2158331,4,
1947,null,null,AUT,186.4402247,4,
1948,null,null,AUT,186.0390479,4,
1949,null,null,AUT,185.6913613,4,
1950,null,null,AUT,185.4774004,4,
1951,null,null,AUT,185.4774004,4,
1952,null,null,AUT,185.2901845,4,
1953,null,null,AUT,185.397165,4,
1954,null,null,AUT,185.611126,4,
1955,null,null,AUT,185.7983418,4,
1956,null,null,AUT,185.9320674,4,
1957,null,null,AUT,186.3064991,4,
1958,null,null,AUT,186.8681466,4,
1959,null,null,AUT,187.5902648,4,
1960,null,null,AUT,188.4728537,4,
1961,null,null,AUT,189.5159133,4,
1962,null,null,AUT,190.6926986,4,
1963,null,null,AUT,191.9229741,4,
1964,null,null,AUT,193.2067398,4,
1965,null,null,AUT,194.4637604,4,
1966,null,null,AUT,195.8277614,4,
1967,null,null,AUT,197.298743,4,
1968,null,null,AUT,198.3150575,4,
1969,null,null,AUT,199.0104306,4,
1970,null,null,AUT,199.7058037,4,
1971,null,null,AUT,200.5883926,4,
1972,null,null,AUT,201.7651779,4,
1973,null,null,AUT,202.8884729,4,
1974,null,null,AUT,203.2361594,4,
1975,null,null,AUT,202.701257,4,
1976,null,null,AUT,202.3535705,4,
1977,null,null,AUT,202.4070607,4,
1978,null,null,AUT,202.24659,4,
1979,null,null,AUT,201.8989035,4,
1980,null,null,AUT,201.8989035,4,
1981,null,null,AUT,202.3268254,4,
1982,null,null,AUT,202.5942765,4,
1983,null,null,AUT,202.0058839,4,
1984,null,null,AUT,202.032629,4,
1985,null,null,AUT,202.1930998,4,
1986,null,null,AUT,202.4070607,4,
1987,null,null,AUT,202.701257,4,
1988,null,null,AUT,203.2629045,4,
1989,null,null,AUT,204.0117679,4,
1990,null,null,AUT,206.5525542,4,
1991,null,null,AUT,208.6119283,4,
1992,null,null,AUT,210.9387537,4,
1993,null,null,AUT,212.6771864,4,
1994,null,null,AUT,213.5062851,4,
1995,null,null,AUT,213.8272265,4,
1996,null,null,AUT,214.1214228,4,
1997,null,null,AUT,214.3621289,4,
1998,null,null,AUT,214.602835,4,
1999,null,null,AUT,215.0040118,4,
2000,null,null,AUT,215.5389141,4,
2001,null,null,AUT,216.3680128,4,
2002,null,null,AUT,217.4110725,4,
2003,null,null,AUT,218.4808772,4,
2004,null,null,AUT,219.8448783,4,
2005,null,null,AUT,221.342605,4,
2006,null,null,AUT,222.4391549,4,
2007,null,null,AUT,223.1612731,4,
2008,null,null,AUT,223.8566462,4,
2009,null,null,AUT,224.4450388,4,
2010,null,null,AUT,225.0066863,4,
2011,null,null,AUT,225.7555496,4,
