date,value
2008-02-01,955.0644401
2008-03-01,950.9490637
2008-04-01,951.1776786
2008-05-01,944.5667292
2008-06-01,950.0608184
2008-07-01,948.0240962
2008-08-01,945.1684016
2008-09-01,942.1294734
2008-10-01,941.0278049
2008-11-01,939.4625836
2008-12-01,936.8415099
2009-01-01,928.2487724
2009-02-01,923.5257519
2009-03-01,924.3398189
2009-04-01,923.4440943
2009-05-01,920.0833209
2009-06-01,913.66507
2009-07-01,910.6930368
2009-08-01,915.2442629
2009-09-01,919.2943828
2009-10-01,916.1910184
2009-11-01,915.5771505
2009-12-01,914.4000637
2010-01-01,918.6206252
2010-02-01,914.4317147
2010-03-01,913.8012229
2010-04-01,916.4350801
2010-05-01,922.266613
2010-06-01,926.170931
2010-07-01,924.9570563
2010-08-01,926.9469499
2010-09-01,922.5864381
2010-10-01,921.9509481
2010-11-01,930.8678452
2010-12-01,932.707006
2011-01-01,935.7110454
2011-02-01,931.2941005
2011-03-01,922.4376079
2011-04-01,921.6161528
2011-05-01,921.3744646
2011-06-01,927.2736642
2011-07-01,928.4484388
2011-08-01,926.981871
2011-09-01,929.0356419
2011-10-01,927.8227974
2011-11-01,926.02889
2011-12-01,931.2166404
2012-01-01,932.3027639
2012-02-01,934.861012
2012-03-01,935.5035356
2012-04-01,944.39715
2012-05-01,941.3264154
2012-06-01,940.0943149
2012-07-01,941.7614386
2012-08-01,950.828366
2012-09-01,953.4634467
2012-10-01,947.1382323
2012-11-01,953.674025
2012-12-01,954.778329
2013-01-01,954.3016737
2013-02-01,954.5203681
2013-03-01,953.6993083
2013-04-01,955.4787947
2013-05-01,957.089586
2013-06-01,963.1207295
2013-07-01,964.2506366
2013-08-01,968.4201723
2013-09-01,970.6396009
2013-10-01,971.9062444
2013-11-01,970.1231454
2013-12-01,970.0681817
2014-01-01,976.05371
2014-02-01,978.9372668
2014-03-01,983.8216006
2014-04-01,988.0467444
2014-05-01,988.3606588
2014-06-01,987.2402212
2014-07-01,990.2476097
2014-08-01,991.6145255
2014-09-01,996.3288031
2014-10-01,995.9855978
2014-11-01,997.5185606
2014-12-01,996.7031326
2015-01-01,998.9868285
2015-02-01,1000.270536
2015-03-01,1000.164117
2015-04-01,997.754156
2015-05-01,998.9752365
2015-06-01,997.5179006
2015-07-01,1000.11006
2015-08-01,999.3290865
2015-09-01,1008.551143
2015-10-01,1014.27712
2015-11-01,1019.031843
2015-12-01,1014.514722
2016-01-01,1012.918163
2016-02-01,1013.945809
2016-03-01,1014.711201
2016-04-01,1018.017476
2016-05-01,1016.518255
2016-06-01,1018.329389
2016-07-01,1016.203585
2016-08-01,1018.859042
2016-09-01,1014.823546
2016-10-01,1019.077154
2016-11-01,1022.857041
2016-12-01,1026.996739
2017-01-01,1029.102011
2017-02-01,1029.28265
2017-03-01,1029.915212
2017-04-01,1029.47516
2017-05-01,1034.753721
2017-06-01,1033.073317
2017-07-01,1030.605374
2017-08-01,1024.523158
2017-09-01,1024.942783
2017-10-01,1028.534713
2017-11-01,1026.860871
2017-12-01,1034.616904
2018-01-01,1031.675748
2018-02-01,1031.883368
2018-03-01,1029.588014
2018-04-01,1032.460457
2018-05-01,1033.618991
2018-06-01,1035.247508
2018-07-01,1041.132355
2018-08-01,1042.713142
2018-09-01,1044.804218
2018-10-01,1040.09255
2018-11-01,1041.964977
2018-12-01,1047.522833
2019-01-01,1052.922361
2019-02-01,1052.94052
2019-03-01,1054.110991
2019-04-01,1052.407187
2019-05-01,1052.605294
2019-06-01,1049.77811
2019-07-01,1049.19354
2019-08-01,1052.6271
2019-09-01,1055.733081
2019-10-01,1054.142179
2019-11-01,1050.11369
2019-12-01,1051.102435
2020-01-01,1052.19608
2020-02-01,1031.784067
2020-03-01,955.1569208
2020-04-01,877.6452053
2020-05-01,845.2680065
2020-06-01,854.2254807
2020-07-01,884.1155295
2020-08-01,917.8944244
2020-09-01,950.3533929
2020-10-01,973.4261662
2020-11-01,969.1657702
2020-12-01,958.988164
2021-01-01,958.1502925
2021-02-01,950.3670814
2021-03-01,963.588045
2021-04-01,981.4025584
2021-05-01,1001.309224
2021-06-01,1006.829031
2021-07-01,1021.321868
2021-08-01,1026.550087
2021-09-01,1024.419148
2021-10-01,1018.718065
