Year,RegionIRE,ValueIRE,RegionEUR,ValueEUR,Detail
1911,,,ROU,152.8769881,
1912,,,ROU,154.1265509,
1913,,,ROU,159.8188306,
1914,,,ROU,156.6741794,
1915,,,ROU,157.972437,
1916,,,ROU,159.287117,
1917,,,ROU,160.6183135,
1918,,,ROU,161.9661197,
1919,,,ROU,163.330628,
1920,,,ROU,157.4330941,
1921,,,ROU,159.206449,
1922,,,ROU,161.5921855,
1923,,,ROU,163.8503426,
1924,,,ROU,166.1084996,
1925,,,ROU,168.519752,
1926,,,ROU,170.9437624,
1927,,,ROU,173.1764035,
1928,,,ROU,175.549382,
1929,,,ROU,177.9989083,
1930,,,ROU,180.4101607,
1931,,,ROU,183.1403619,
1932,,,ROU,185.6791938,
1933,,,ROU,187.9245928,
1934,,,ROU,190.399635,
1935,,,ROU,192.2495376,
1936,,,ROU,194.6352742,
1937,,,ROU,196.9061891,
1938,,,ROU,199.0367667,
1939,,,ROU,200.9504591,
1940,,,ROU,202.9406991,
1941,,,ROU,201.2438919,
1942,,,ROU,202.0731586,
1943,,,ROU,202.0859165,
1944,,,ROU,203.4382592,
1945,,,ROU,203.221374,
1946,,,ROU,203.7572079,
1947,,,ROU,202.2007381,
1948,,,ROU,202.7620879,
1949,,,ROU,205.1988562,
1950,,,ROU,208.0949107,
1951,,,ROU,210.0468769,
1952,,,ROU,212.1646965,
1953,,,ROU,214.9331715,
1954,,,ROU,217.3954557,
1955,,,ROU,221.0314712,
1956,,,ROU,224.3230221,
1957,,,ROU,227.4614777,
1958,,,ROU,230.3575321,
1959,,,ROU,232.5263835,
1960,,,ROU,234.7845405,
1961,,,ROU,236.8768442,
1962,,,ROU,238.3312504,
1963,,,ROU,240.0152997,
1964,,,ROU,241.469706,
1965,,,ROU,242.7455009,
1966,,,ROU,244.1999071,
1967,,,ROU,246.0370518,
1968,,,ROU,251.5995177,
1969,,,ROU,255.286565,
1970,,,ROU,258.3867467,
1971,,,ROU,261.1552217,
1972,,,ROU,263.6175059,
1973,,,ROU,265.7225675,
1974,,,ROU,268.2869153,
1975,,,ROU,271.0426324,
1976,,,ROU,273.6069802,
1977,,,ROU,276.3244234,
1978,,,ROU,278.5315486,
1979,,,ROU,280.687642,
1980,,,ROU,282.3334175,
1981,,,ROU,283.953677,
1982,,,ROU,285.229472,
1983,,,ROU,285.8673694,
1984,,,ROU,286.4669931,
1985,,,ROU,287.3217757,
1986,,,ROU,288.3296537,
1987,,,ROU,289.4268373,
1988,,,ROU,290.4857471,
1989,,,ROU,291.5446569,
1990,,,ROU,291.7232682,
1991,,,ROU,291.2129502,
1992,,,ROU,290.8429697,
1993,,,ROU,290.4474732,
1994,,,ROU,290.0264609,
1995,,,ROU,289.4395952,
1996,,,ROU,288.6103285,
1997,,,ROU,287.7938198,
1998,,,ROU,287.1941962,
1999,,,ROU,286.7476679,
2000,,,ROU,286.3776874,
2001,,,ROU,285.969433,
2002,,,ROU,285.3442935,
2003,,,ROU,284.5660586,
2004,,,ROU,283.8388555,
2005,,,ROU,283.1882001,
2006,,,ROU,282.5885765,
2007,,,ROU,282.0272267,
2008,,,ROU,281.453119,
2009,,,ROU,280.8279795,
2010,,,ROU,280.1518082,
2011,,,ROU,279.4628789,
2012,,,ROU,278.7484337,
2013,,,ROU,277.9957147,
2014,,,ROU,277.2302378,
2015,,,ROU,276.413729,
2016,,,ROU,275.5717044,
1841,,,SWE,100,
1842,,,SWE,101.0773131,
1843,,,SWE,102.0595691,
1844,,,SWE,103.1685678,
1845,,,SWE,104.4359949,
1846,,,SWE,105.513308,
1847,,,SWE,106.2103929,
1848,,,SWE,107.0975919,
1849,,,SWE,108.3333333,
1850,,,SWE,109.6958175,
1851,,,SWE,110.8998733,
1852,,,SWE,111.8187579,
1853,,,SWE,112.5475285,
1854,,,SWE,113.6248416,
1855,,,SWE,114.860583,
1856,,,SWE,115.8745247,
1857,,,SWE,116.6032953,
1858,,,SWE,117.5855513,
1859,,,SWE,119.1698352,
1860,,,SWE,121.166033,
1861,,,SWE,123.1939163,
1862,,,SWE,124.904943,
1863,,,SWE,126.5525982,
1864,,,SWE,128.2002535,
1865,,,SWE,129.6577947,
1866,,,SWE,131.0836502,
1867,,,SWE,132.382763,
1868,,,SWE,131.6223067,
1869,,,SWE,132.0025349,
1870,,,SWE,131.9391635,
1871,,,SWE,132.6362484,
1872,,,SWE,133.9353612,
1873,,,SWE,135.4245881,
1874,,,SWE,136.8821293,
1875,,,SWE,138.2129278,
1876,,,SWE,139.6070976,
1877,,,SWE,141.2230672,
1878,,,SWE,142.8390368,
1879,,,SWE,144.3282636,
1880,,,SWE,144.8669202,
1881,,,SWE,144.8035488,
1882,,,SWE,144.9936629,
1883,,,SWE,145.468948,
1884,,,SWE,146.5145754,
1885,,,SWE,147.7820025,
1886,,,SWE,148.9226869,
1887,,,SWE,149.7465146,
1888,,,SWE,150.2217997,
1889,,,SWE,150.8555133,
1890,,,SWE,151.4575412,
1891,,,SWE,151.9011407,
1892,,,SWE,152.2496831,
1893,,,SWE,152.5982256,
1894,,,SWE,153.643853,
1895,,,SWE,155.1330798,
1896,,,SWE,156.5589354,
1897,,,SWE,157.9847909,
1898,,,SWE,159.5690748,
1899,,,SWE,160.9632446,
1900,,,SWE,162.1356147,
1901,,,SWE,163.3713561,
1902,,,SWE,164.3536122,
1903,,,SWE,165.0823828,
1904,,,SWE,166.0646388,
1905,,,SWE,167.2370089,
1906,,,SWE,168.409379,
1907,,,SWE,169.7401774,
1908,,,SWE,171.2294043,
1909,,,SWE,172.7820025,
1910,,,SWE,174.2395437,
1911,,,SWE,175.6020279,
1912,,,SWE,176.9011407,
1913,,,SWE,178.1051965,
1914,,,SWE,179.3092522,
1915,,,SWE,180.4816223,
1916,,,SWE,181.7173638,
1917,,,SWE,183.1115336,
1918,,,SWE,183.9987326,
1919,,,SWE,184.7275032,
1920,,,SWE,186.1850444,
1921,,,SWE,187.8643853,
1922,,,SWE,189.1951838,
1923,,,SWE,190.0190114,
1924,,,SWE,190.7794677,
1925,,,SWE,191.539924,
1926,,,SWE,192.1419518,
1927,,,SWE,192.6806084,
1928,,,SWE,193.1875792,
1929,,,SWE,193.6945501,
1930,,,SWE,194.2648923,
1931,,,SWE,194.9302915,
1932,,,SWE,195.6907478,
1933,,,SWE,196.4828897,
1934,,,SWE,197.148289,
1935,,,SWE,197.7820025,
1936,,,SWE,198.3206591,
1937,,,SWE,198.8593156,
1938,,,SWE,199.5247148,
1939,,,SWE,200.4435995,
1940,,,SWE,201.3941698,
1941,,,SWE,202.4397972,
1942,,,SWE,203.8022814,
1943,,,SWE,205.6400507,
1944,,,SWE,207.8580482,
1945,,,SWE,210.234474,
1946,,,SWE,212.896071,
1947,,,SWE,215.5576679,
1948,,,SWE,218.0925222,
1949,,,SWE,220.373891,
1950,,,SWE,222.243346,
1951,,,SWE,224.017744,
1952,,,SWE,225.7604563,
1953,,,SWE,227.2179975,
1954,,,SWE,228.5487959,
1955,,,SWE,230.1013942,
1956,,,SWE,231.7807351,
1957,,,SWE,233.3333333,
1958,,,SWE,234.7591888,
1959,,,SWE,235.9315589,
1960,,,SWE,237.008872,
1961,,,SWE,238.2762991,
1962,,,SWE,239.6070976,
1963,,,SWE,240.9378961,
1964,,,SWE,242.7439797,
1965,,,SWE,245.0570342,
1966,,,SWE,247.4017744,
1967,,,SWE,249.3029151,
1968,,,SWE,250.6970849,
1969,,,SWE,252.4714829,
1970,,,SWE,254.8479087,
1971,,,SWE,256.590621,
1972,,,SWE,257.3510773,
1973,,,SWE,257.8263625,
1974,,,SWE,258.5868188,
1975,,,SWE,259.6007605,
1976,,,SWE,260.5196451,
1977,,,SWE,261.4702155,
1978,,,SWE,262.2306717,
1979,,,SWE,262.8010139,
1980,,,SWE,263.3079848,
1981,,,SWE,263.6248416,
1982,,,SWE,263.78327,
1983,,,SWE,263.9100127,
1984,,,SWE,264.1634981,
1985,,,SWE,264.5754119,
1986,,,SWE,265.2091255,
1987,,,SWE,266.0963245,
1988,,,SWE,267.3003802,
1989,,,SWE,269.1064639,
1990,,,SWE,271.1977186,
1991,,,SWE,273.0671736,
1992,,,SWE,274.6514575,
1993,,,SWE,276.2674271,
1994,,,SWE,278.2319392,
1995,,,SWE,279.6894804,
1996,,,SWE,280.1330798,
1997,,,SWE,280.2915082,
1998,,,SWE,280.4499366,
1999,,,SWE,280.6717364,
2000,,,SWE,281.1153359,
2001,,,SWE,281.8757921,
2002,,,SWE,282.7946768,
2003,,,SWE,283.8403042,
2004,,,SWE,284.9809886,
2005,,,SWE,286.121673,
2006,,,SWE,287.7376426,
2007,,,SWE,289.860583,
2008,,,SWE,292.1419518,
2009,,,SWE,294.6451204,
2010,,,SWE,297.148289,
2011,,,SWE,299.3979721,
2012,,,SWE,301.6476553,
2013,,,SWE,304.2141952,
2014,,,SWE,307.2243346,
2015,,,SWE,310.4879594,
2016,,,SWE,314.2268695,
1841,,,YUG,100,
1842,,,YUG,101.6165942,
1843,,,YUG,103.2447713,
1844,,,YUG,104.8843703,
1845,,,YUG,106.5352287,
1846,,,YUG,108.1971818,
1847,,,YUG,109.8700634,
1848,,,YUG,111.553706,
1849,,,YUG,113.2479403,
1850,,,YUG,113.491159,
1851,,,YUG,116.6675024,
1852,,,YUG,118.3924863,
1853,,,YUG,120.1273751,
1854,,,YUG,121.871995,
1855,,,YUG,123.6261717,
1856,,,YUG,125.3897306,
1857,,,YUG,127.1624969,
1858,,,YUG,128.9442959,
1859,,,YUG,130.7349527,
1860,,,YUG,132.5342928,
1861,,,YUG,134.3421422,
1862,,,YUG,136.1583271,
1863,,,YUG,137.9826747,
1864,,,YUG,139.815013,
1865,,,YUG,141.6551708,
1866,,,YUG,143.5029781,
1867,,,YUG,145.3582663,
1868,,,YUG,147.2208681,
1869,,,YUG,149.0906178,
1870,,,YUG,156.0881741,
1871,,,YUG,152.8509064,
1872,,,YUG,154.741123,
1873,,,YUG,156.6378431,
1874,,,YUG,158.5409108,
1875,,,YUG,160.4501728,
1876,,,YUG,162.3654782,
1877,,,YUG,164.2866789,
1878,,,YUG,166.2136295,
1879,,,YUG,168.1461877,
1880,,,YUG,170.0842141,
1881,,,YUG,172.0275725,
1882,,,YUG,173.9761302,
1883,,,YUG,175.9297579,
1884,,,YUG,177.8883297,
1885,,,YUG,179.8517238,
1886,,,YUG,181.8198217,
1887,,,YUG,183.7925092,
1888,,,YUG,185.7696762,
1889,,,YUG,187.7512165,
1890,,,YUG,183.2882219,
1891,,,YUG,191.7270144,
1892,,,YUG,193.7210819,
1893,,,YUG,195.7191424,
1894,,,YUG,197.7211126,
1895,,,YUG,199.7269136,
1896,,,YUG,201.7364718,
1897,,,YUG,203.7497183,
1898,,,YUG,205.7665896,
1899,,,YUG,207.7870272,
1900,,,YUG,211.3583685,
1901,,,YUG,211.8383946,
1902,,,YUG,213.8692344,
1903,,,YUG,215.9034611,
1904,,,YUG,217.9410436,
1905,,,YUG,219.9819568,
1906,,,YUG,222.0261814,
1907,,,YUG,224.073704,
1908,,,YUG,226.1245172,
1909,,,YUG,228.1786197,
1910,,,YUG,246.8811013,
1911,,,YUG,232.2967183,
1912,,,YUG,234.360743,
1913,,,YUG,257.0574752,
1914,,,YUG,238.4988622,
1915,,,YUG,240.5730237,
1916,,,YUG,242.6506424,
1917,,,YUG,244.7317681,
1918,,,YUG,246.8164579,
1919,,,YUG,248.9047752,
1920,,,YUG,234.9645296,
1921,,,YUG,238.4638404,
1922,,,YUG,242.0388119,
1923,,,YUG,245.6516138,
1924,,,YUG,249.302246,
1925,,,YUG,253.0474543,
1926,,,YUG,256.8304929,
1927,,,YUG,260.6513619,
1928,,,YUG,264.5478917,
1929,,,YUG,268.4822519,
1930,,,YUG,272.5111881,
1931,,,YUG,276.5022938,
1932,,,YUG,280.3042477,
1933,,,YUG,284.1440319,
1934,,,YUG,288.0405617,
1935,,,YUG,292.0316674,
1936,,,YUG,296.0416884,
1937,,,YUG,299.9949638,
1938,,,YUG,304.231967,
1939,,,YUG,308.4122247,
1940,,,YUG,308.3176487,
1941,,,YUG,295.9849173,
1942,,,YUG,298.1908961,
1943,,,YUG,300.4042461,
1944,,,YUG,302.625223,
1945,,,YUG,304.854091,
1946,,,YUG,307.0911232,
1947,,,YUG,295.0013528,
1948,,,YUG,299.1816104,
1949,,,YUG,303.3996985,
1950,,,YUG,308.2798184,
1951,,,YUG,312.4600761,
1952,,,YUG,316.0350476,
1953,,,YUG,320.3666268,
1954,,,YUG,324.4144781,
1955,,,YUG,328.4434143,
1956,,,YUG,331.1672021,
1957,,,YUG,334.0233963,
1958,,,YUG,336.6147777,
1959,,,YUG,339.868191,
1960,,,YUG,342.9891978,
1961,,,YUG,346.4885086,
1962,,,YUG,349.9310737,
1963,,,YUG,353.4303845,
1964,,,YUG,356.5892217,
1965,,,YUG,360.1074477,
1966,,,YUG,363.568928,
1967,,,YUG,366.7655957,
1968,,,YUG,369.829857,
1969,,,YUG,372.7238815,
1970,,,YUG,375.2774326,
1971,,,YUG,378.5875914,
1972,,,YUG,382.0301565,
1973,,,YUG,385.2457394,
1974,,,YUG,388.7072197,
1975,,,YUG,392.1497849,
1976,,,YUG,395.8949931,
1977,,,YUG,399.602371,
1978,,,YUG,403.0638514,
1979,,,YUG,406.4875013,
1980,,,YUG,408.8519005,
1981,,,YUG,410.5920982,
1982,,,YUG,413.9590026,
1983,,,YUG,416.4747233,
1984,,,YUG,417.7798717,
1985,,,YUG,420.2199316,
1986,,,YUG,422.5465003,
1987,,,YUG,424.3623589,
1988,,,YUG,426.2727934,
1989,,,YUG,428.1264823,
1990,,,YUG,435.3520861,
1991,,,YUG,436.8842168,
1992,,,YUG,433.2524997,
1993,,,YUG,428.7317685,
1994,,,YUG,427.1618075,
1995,,,YUG,426.6132669,
1996,,,YUG,425.6296768,
1997,,,YUG,425.9890655,
1998,,,YUG,427.218553,
1999,,,YUG,426.3673694,
2000,,,YUG,425.7242528,
2001,,,YUG,427.1050619,
2002,,,YUG,429.1668179,
2003,,,YUG,430.9637613,
2004,,,YUG,432.798535,
2005,,,YUG,434.1225986,
2006,,,YUG,435.049443,
2007,,,YUG,435.5790684,
2008,,,YUG,435.7682204,
2009,,,YUG,420.0875252,
2010,,,YUG,419.2552567,
2011,,,YUG,418.2716667,
2012,,,YUG,417.2691614,
2013,,,YUG,416.2288258,
2014,,,YUG,415.1128294,
2015,,,YUG,413.902257,
2016,,,YUG,412.6727695,
