Year,RegionIRE,ValueIRE,RegionEUR,ValueEUR,Detail
,,,NOR,400.2392344,
,,,NOR,405.1036683,
,,,NOR,409.7288676,
,,,NOR,413.7958533,
,,,NOR,417.5438596,
,,,POL,100,
,,,POL,100.8061799,
,,,POL,101.6453319,
,,,POL,102.5173513,
,,,POL,103.422137,
,,,POL,104.3595895,
,,,POL,105.3296099,
,,,POL,106.3320976,
,,,POL,107.3669493,
,,,POL,106.3487932,
,,,POL,109.5333043,
,,,POL,110.6645701,
,,,POL,111.8277209,
,,,POL,113.0226123,
,,,POL,114.2490864,
,,,POL,115.5069703,
,,,POL,116.7960741,
,,,POL,118.116189,
,,,POL,119.4670859,
,,,POL,120.848513,
,,,POL,122.2601944,
,,,POL,123.7018278,
,,,POL,125.173083,
,,,POL,126.6735998,
,,,POL,128.2029861,
,,,POL,129.7608159,
,,,POL,131.3466277,
,,,POL,132.9599222,
,,,POL,134.6001603,
,,,POL,137.9671075,
,,,POL,137.9591025,
,,,POL,139.6765136,
,,,POL,141.4182786,
,,,POL,143.183632,
,,,POL,144.9717577,
,,,POL,146.7817868,
,,,POL,148.6127958,
,,,POL,150.4638056,
,,,POL,152.3337789,
,,,POL,154.2216196,
,,,POL,156.1261705,
,,,POL,158.0462125,
,,,POL,159.9804629,
,,,POL,161.9275744,
,,,POL,163.8861339,
,,,POL,165.8546616,
,,,POL,167.8316099,
,,,POL,169.8153632,
,,,POL,171.8042366,
,,,POL,186.9611785,
,,,POL,175.7902589,
,,,POL,177.7836911,
,,,POL,179.7748105,
,,,POL,181.7615855,
,,,POL,183.7419159,
,,,POL,185.7136337,
,,,POL,187.6745043,
,,,POL,189.6222275,
,,,POL,191.5544389,
,,,POL,202.4717409,
,,,POL,195.3625604,
,,,POL,197.233439,
,,,POL,199.0787481,
,,,POL,200.8958352,
,,,POL,202.6819985,
,,,POL,204.4344906,
,,,POL,206.1505218,
,,,POL,207.8272647,
,,,POL,209.4618582,
,,,POL,217.965942,
,,,POL,212.5930134,
,,,POL,214.0837291,
,,,POL,218.5058667,
,,,POL,216.9007163,
,,,POL,218.2210823,
,,,POL,219.4787649,
,,,POL,220.6708287,
,,,POL,221.794358,
,,,POL,222.8464637,
,,,POL,196.074452,
,,,POL,199.0358569,
,,,POL,203.9851661,
,,,POL,209.1717149,
,,,POL,212.632141,
,,,POL,216.1743739,
,,,POL,219.3648377,
,,,POL,222.089003,
,,,POL,225.0422271,
,,,POL,227.8809218,
,,,POL,230.7277972,
,,,POL,234.0900552,
,,,POL,237.4195905,
,,,POL,240.6836804,
,,,POL,243.5469172,
,,,POL,246.4755993,
,,,POL,249.2733906,
,,,POL,251.8912071,
,,,POL,254.1081704,
,,,POL,256.5869153,
,,,POL,245.5920863,
,,,POL,222.9335677,
,,,POL,221.7260611,
,,,POL,220.4065566,
,,,POL,218.9753873,
,,,POL,217.4330993,
,,,POL,196.0008259,
,,,POL,194.1601737,
,,,POL,196.1726201,
,,,POL,199.690311,
,,,POL,203.077111,
,,,POL,206.6602473,
,,,POL,210.4969845,
,,,POL,214.5055159,
,,,POL,218.5467701,
,,,POL,222.6861923,
,,,POL,226.9646861,
,,,POL,230.9813982,
,,,POL,234.728148,
,,,POL,238.4830785,
,,,POL,242.0662147,
,,,POL,245.2484978,
,,,POL,248.1199153,
,,,POL,250.8358998,
,,,POL,253.4046322,
,,,POL,255.7443057,
,,,POL,257.9530883,
,,,POL,260.0227994,
,,,POL,262.0679685,
,,,POL,264.0804149,
,,,POL,266.0846806,
,,,POL,268.1462111,
,,,POL,270.2895483,
,,,POL,272.6701251,
,,,POL,275.2224962,
,,,POL,277.8893967,
,,,POL,280.5890199,
,,,POL,283.2231977,
,,,POL,285.742846,
,,,POL,288.4261079,
,,,POL,291.052105,
,,,POL,293.7026442,
,,,POL,296.361364,
,,,POL,299.1755167,
,,,POL,301.8996819,
,,,POL,304.5338597,
,,,POL,306.8080878,
,,,POL,308.7469081,
,,,POL,309.7776733,
,,,POL,310.620283,
,,,POL,311.8392038,
,,,POL,312.9517757,
,,,POL,313.9089149,
,,,POL,314.7106212,
,,,POL,315.373256,
,,,POL,315.8068318,
,,,POL,316.0440714,
,,,POL,316.2485883,
,,,POL,316.3631178,
,,,POL,316.3385758,
,,,POL,316.2485883,
,,,POL,316.1586009,
,,,POL,316.0113487,
,,,POL,315.7986511,
,,,POL,315.6104956,
,,,POL,315.4714241,
,,,POL,315.2750878,
,,,POL,315.1032936,
,,,POL,315.144197,
,,,POL,315.4059787,
,,,POL,315.6432183,
,,,POL,315.8068318,
,,,POL,315.8068318,
,,,POL,315.6186763,
,,,POL,315.3814366,
,,,POL,315.1687391,
,,,POL,314.9969448,
,,,PRT,100,
,,,PRT,100.2960969,
,,,PRT,100.6191117,
,,,PRT,100.9152086,
,,,PRT,101.2113055,
,,,PRT,101.5074024,
,,,PRT,101.8304172,
,,,PRT,102.1265141,
,,,PRT,102.3956931,
,,,PRT,102.7187079,
,,,PRT,103.0148048,
,,,PRT,103.3378197,
,,,PRT,103.6339166,
,,,PRT,103.8492598,
,,,PRT,104.0915209,
,,,PRT,104.3068641,
,,,PRT,104.6837147,
,,,PRT,105.6527591,
,,,PRT,106.6756393,
,,,PRT,107.6716016,
,,,PRT,109.6635262,
,,,PRT,110.7133244,
,,,PRT,111.1978466,
,,,PRT,112.4091521,
,,,PRT,113.0820996,
,,,PRT,113.7550471,
,,,PRT,114.4279946,
,,,PRT,115.1009421,
,,,PRT,115.8008075,
,,,PRT,116.473755,
,,,PRT,117.1736205,
,,,PRT,117.8734859,
,,,PRT,118.5733513,
,,,PRT,119.2732167,
,,,PRT,120,
,,,PRT,120.6998654,
,,,PRT,121.4266487,
,,,PRT,122.153432,
,,,PRT,123.0417227,
,,,PRT,124.0915209,
,,,PRT,125.1951548,
,,,PRT,126.2718708,
,,,PRT,127.3755047,
,,,PRT,128.4791386,
,,,PRT,129.6096904,
,,,PRT,130.7402423,
,,,PRT,131.8707941,
,,,PRT,133.0282638,
,,,PRT,134.1857335,
,,,PRT,135.3432032,
,,,PRT,136.4199192,
,,,PRT,137.3889637,
,,,PRT,138.384926,
,,,PRT,139.3808883,
,,,PRT,140.3768506,
,,,PRT,141.3728129,
,,,PRT,142.3956931,
,,,PRT,143.3916555,
,,,PRT,144.4414536,
,,,PRT,145.4643338,
,,,PRT,146.6218035,
,,,PRT,147.8869448,
,,,PRT,149.1520861,
,,,PRT,150.4441454,
,,,PRT,151.7362046,
,,,PRT,153.0551817,
,,,PRT,154.3741588,
,,,PRT,155.6931359,
,,,PRT,157.039031,
,,,PRT,158.384926,
,,,PRT,159.7577389,
,,,PRT,160.538358,
,,,PRT,160.7537012,
,,,PRT,160.9690444,
,,,PRT,161.1843876,
,,,PRT,161.3997308,
,,,PRT,161.6419919,
,,,PRT,161.8573351,
,,,PRT,162.0726783,
,,,PRT,162.2880215,
,,,PRT,163.4185734,
,,,PRT,165.4374159,
,,,PRT,167.5100942,
,,,PRT,169.5827725,
,,,PRT,171.6823688,
,,,PRT,173.8088829,
,,,PRT,175.9892328,
,,,PRT,178.1695828,
,,,PRT,180.3768506,
,,,PRT,182.6110363,
,,,PRT,184.8990579,
,,,PRT,187.1870794,
,,,PRT,189.5020188,
,,,PRT,191.8438762,
,,,PRT,194.2395693,
,,,PRT,196.6352624,
,,,PRT,199.0847914,
,,,PRT,201.5612382,
,,,PRT,204.064603,
,,,PRT,206.5948856,
,,,PRT,208.8021534,
,,,PRT,210.6594886,
,,,PRT,212.5437416,
,,,PRT,214.4549125,
,,,PRT,216.3660834,
,,,PRT,218.3041723,
,,,PRT,220.269179,
,,,PRT,222.2341857,
,,,PRT,224.1991925,
,,,PRT,227.2678331,
,,,PRT,228.5329744,
,,,PRT,229.5020188,
,,,PRT,230.9286676,
,,,PRT,232.3553163,
,,,PRT,233.9973082,
,,,PRT,235.6931359,
,,,PRT,237.3620458,
,,,PRT,239.2732167,
,,,PRT,241.2382234,
,,,PRT,243.2570659,
,,,PRT,243.0955585,
,,,PRT,242.7994616,
,,,PRT,244.4683715,
,,,PRT,245.5720054,
,,,PRT,245.7335128,
,,,PRT,245.1951548,
,,,PRT,245.0336474,
,,,PRT,245.3566622,
,,,PRT,244.87214,
,,,PRT,243.4454913,
,,,PRT,241.9919246,
,,,PRT,241.4535666,
,,,PRT,241.615074,
,,,PRT,244.8990579,
,,,PRT,253.3243607,
,,,PRT,259.0040377,
,,,PRT,260.1076716,
,,,PRT,261.076716,
,,,PRT,261.7765814,
,,,PRT,263.2032301,
,,,PRT,265.141319,
,,,PRT,265.410498,
,,,PRT,265.7335128,
,,,PRT,266.0834455,
,,,PRT,266.4064603,
,,,PRT,266.6756393,
,,,PRT,266.8909825,
,,,PRT,267.0524899,
,,,PRT,267.1063257,
,,,PRT,267.1063257,
,,,PRT,266.487214,
,,,PRT,266.2718708,
,,,PRT,266.5948856,
,,,PRT,267.3216689,
,,,PRT,268.2368775,
,,,PRT,269.2597577,
,,,PRT,270.4710633,
,,,PRT,271.8438762,
,,,PRT,273.3781965,
,,,PRT,275.3162853,
,,,PRT,277.2543742,
,,,PRT,278.7617766,
,,,PRT,279.8115747,
,,,PRT,280.4845222,
,,,PRT,281.0228802,
,,,PRT,281.5074024,
,,,PRT,282.0726783,
,,,PRT,282.4764468,
,,,PRT,282.7456258,
,,,PRT,282.8802153,
,,,PRT,282.4764468,
,,,PRT,281.3189771,
,,,PRT,279.7846568,
,,,PRT,278.2772544,
,,,PRT,277.1197847,
,,,PRT,276.2584118,
,,,ROU,100,
,,,ROU,100.3367451,
,,,ROU,100.6844478,
,,,ROU,101.043128,
,,,ROU,101.4128083,
,,,ROU,101.7935134,
,,,ROU,102.1852705,
,,,ROU,102.5881089,
,,,ROU,103.00206,
,,,ROU,102.0635942,
,,,ROU,103.8634377,
,,,ROU,104.3109379,
,,,ROU,104.7696985,
,,,ROU,105.2397614,
,,,ROU,105.7211707,
,,,ROU,106.2139723,
,,,ROU,106.7182143,
,,,ROU,107.2339464,
,,,ROU,107.7612203,
,,,ROU,108.3000897,
,,,ROU,108.8506098,
,,,ROU,109.4128378,
,,,ROU,109.9868325,
,,,ROU,110.5726544,
,,,ROU,111.1703658,
,,,ROU,111.7800307,
,,,ROU,112.4017144,
,,,ROU,113.035484,
,,,ROU,113.6814082,
,,,ROU,117.1052164,
,,,ROU,115.0100022,
,,,ROU,115.6928167,
,,,ROU,116.388075,
,,,ROU,117.095853,
,,,ROU,117.8162279,
,,,ROU,118.5492783,
,,,ROU,119.2950838,
,,,ROU,120.0537257,
,,,ROU,120.8252861,
,,,ROU,121.6098484,
,,,ROU,122.4074974,
,,,ROU,123.2183185,
,,,ROU,124.0423986,
,,,ROU,124.8798255,
,,,ROU,125.7306878,
,,,ROU,126.5950753,
,,,ROU,127.4730786,
,,,ROU,128.3647891,
,,,ROU,129.2702992,
,,,ROU,132.3382078,
,,,ROU,131.123091,
,,,ROU,132.0705611,
,,,ROU,133.0322072,
,,,ROU,134.0081252,
,,,ROU,134.9984112,
,,,ROU,136.0031623,
,,,ROU,137.0224755,
,,,ROU,138.0564485,
,,,ROU,139.1051795,
,,,ROU,140.337442,
,,,ROU,141.2473086,
,,,ROU,142.3409041,
,,,ROU,143.449652,
,,,ROU,144.5736513,
,,,ROU,145.713001,
,,,ROU,146.8678001,
,,,ROU,148.0381473,
,,,ROU,149.2241415,
,,,ROU,150.4258809,
,,,ROU,151.3858261,
,,,ROU,152.8769881,
,,,ROU,154.1265509,
,,,ROU,159.8188306,
,,,ROU,156.6741794,
,,,ROU,157.972437,
,,,ROU,159.287117,
,,,ROU,160.6183135,
,,,ROU,161.9661197,
,,,ROU,163.330628,
,,,ROU,157.4330941,
,,,ROU,159.206449,
,,,ROU,161.5921855,
,,,ROU,163.8503426,
,,,ROU,166.1084996,
,,,ROU,168.519752,
,,,ROU,170.9437624,
,,,ROU,173.1764035,
,,,ROU,175.549382,
,,,ROU,177.9989083,
,,,ROU,180.4101607,
,,,ROU,183.1403619,
,,,ROU,185.6791938,
,,,ROU,187.9245928,
,,,ROU,190.399635,
,,,ROU,192.2495376,
,,,ROU,194.6352742,
,,,ROU,196.9061891,
,,,ROU,199.0367667,
,,,ROU,200.9504591,
,,,ROU,202.9406991,
,,,ROU,201.2438919,
,,,ROU,202.0731586,
,,,ROU,202.0859165,
,,,ROU,203.4382592,
,,,ROU,203.221374,
,,,ROU,203.7572079,
,,,ROU,202.2007381,
,,,ROU,202.7620879,
,,,ROU,205.1988562,
,,,ROU,208.0949107,
,,,ROU,210.0468769,
,,,ROU,212.1646965,
,,,ROU,214.9331715,
,,,ROU,217.3954557,
,,,ROU,221.0314712,
,,,ROU,224.3230221,
,,,ROU,227.4614777,
,,,ROU,230.3575321,
,,,ROU,232.5263835,
,,,ROU,234.7845405,
,,,ROU,236.8768442,
,,,ROU,238.3312504,
,,,ROU,240.0152997,
,,,ROU,241.469706,
,,,ROU,242.7455009,
,,,ROU,244.1999071,
,,,ROU,246.0370518,
,,,ROU,251.5995177,
,,,ROU,255.286565,
,,,ROU,258.3867467,
,,,ROU,261.1552217,
,,,ROU,263.6175059,
,,,ROU,265.7225675,
,,,ROU,268.2869153,
,,,ROU,271.0426324,
,,,ROU,273.6069802,
,,,ROU,276.3244234,
,,,ROU,278.5315486,
,,,ROU,280.687642,
,,,ROU,282.3334175,
,,,ROU,283.953677,
,,,ROU,285.229472,
,,,ROU,285.8673694,
,,,ROU,286.4669931,
,,,ROU,287.3217757,
,,,ROU,288.3296537,
,,,ROU,289.4268373,
,,,ROU,290.4857471,
,,,ROU,291.5446569,
,,,ROU,291.7232682,
,,,ROU,291.2129502,
,,,ROU,290.8429697,
,,,ROU,290.4474732,
,,,ROU,290.0264609,
,,,ROU,289.4395952,
,,,ROU,288.6103285,
,,,ROU,287.7938198,
,,,ROU,287.1941962,
,,,ROU,286.7476679,
,,,ROU,286.3776874,
,,,ROU,285.969433,
,,,ROU,285.3442935,
,,,ROU,284.5660586,
,,,ROU,283.8388555,
,,,ROU,283.1882001,
,,,ROU,282.5885765,
,,,ROU,282.0272267,
,,,ROU,281.453119,
,,,ROU,280.8279795,
,,,ROU,280.1518082,
,,,ROU,279.4628789,
,,,ROU,278.7484337,
,,,ROU,277.9957147,
,,,ROU,277.2302378,
,,,ROU,276.413729,
,,,ROU,275.5717044,
,,,SWE,100,
,,,SWE,101.0773131,
,,,SWE,102.0595691,
,,,SWE,103.1685678,
,,,SWE,104.4359949,
,,,SWE,105.513308,
,,,SWE,106.2103929,
,,,SWE,107.0975919,
,,,SWE,108.3333333,
,,,SWE,109.6958175,
,,,SWE,110.8998733,
,,,SWE,111.8187579,
,,,SWE,112.5475285,
,,,SWE,113.6248416,
,,,SWE,114.860583,
,,,SWE,115.8745247,
,,,SWE,116.6032953,
,,,SWE,117.5855513,
,,,SWE,119.1698352,
,,,SWE,121.166033,
,,,SWE,123.1939163,
,,,SWE,124.904943,
,,,SWE,126.5525982,
,,,SWE,128.2002535,
,,,SWE,129.6577947,
,,,SWE,131.0836502,
,,,SWE,132.382763,
,,,SWE,131.6223067,
,,,SWE,132.0025349,
,,,SWE,131.9391635,
,,,SWE,132.6362484,
,,,SWE,133.9353612,
,,,SWE,135.4245881,
,,,SWE,136.8821293,
,,,SWE,138.2129278,
,,,SWE,139.6070976,
,,,SWE,141.2230672,
,,,SWE,142.8390368,
,,,SWE,144.3282636,
,,,SWE,144.8669202,
,,,SWE,144.8035488,
,,,SWE,144.9936629,
,,,SWE,145.468948,
,,,SWE,146.5145754,
,,,SWE,147.7820025,
,,,SWE,148.9226869,
,,,SWE,149.7465146,
,,,SWE,150.2217997,
,,,SWE,150.8555133,
,,,SWE,151.4575412,
,,,SWE,151.9011407,
,,,SWE,152.2496831,
,,,SWE,152.5982256,
,,,SWE,153.643853,
,,,SWE,155.1330798,
,,,SWE,156.5589354,
,,,SWE,157.9847909,
,,,SWE,159.5690748,
,,,SWE,160.9632446,
,,,SWE,162.1356147,
,,,SWE,163.3713561,
,,,SWE,164.3536122,
,,,SWE,165.0823828,
,,,SWE,166.0646388,
,,,SWE,167.2370089,
,,,SWE,168.409379,
,,,SWE,169.7401774,
,,,SWE,171.2294043,
,,,SWE,172.7820025,
,,,SWE,174.2395437,
,,,SWE,175.6020279,
,,,SWE,176.9011407,
,,,SWE,178.1051965,
,,,SWE,179.3092522,
,,,SWE,180.4816223,
,,,SWE,181.7173638,
,,,SWE,183.1115336,
,,,SWE,183.9987326,
,,,SWE,184.7275032,
,,,SWE,186.1850444,
,,,SWE,187.8643853,
,,,SWE,189.1951838,
,,,SWE,190.0190114,
,,,SWE,190.7794677,
,,,SWE,191.539924,
,,,SWE,192.1419518,
,,,SWE,192.6806084,
,,,SWE,193.1875792,
,,,SWE,193.6945501,
,,,SWE,194.2648923,
,,,SWE,194.9302915,
,,,SWE,195.6907478,
,,,SWE,196.4828897,
,,,SWE,197.148289,
,,,SWE,197.7820025,
,,,SWE,198.3206591,
,,,SWE,198.8593156,
,,,SWE,199.5247148,
,,,SWE,200.4435995,
,,,SWE,201.3941698,
,,,SWE,202.4397972,
,,,SWE,203.8022814,
,,,SWE,205.6400507,
,,,SWE,207.8580482,
,,,SWE,210.234474,
,,,SWE,212.896071,
,,,SWE,215.5576679,
,,,SWE,218.0925222,
,,,SWE,220.373891,
,,,SWE,222.243346,
,,,SWE,224.017744,
,,,SWE,225.7604563,
,,,SWE,227.2179975,
,,,SWE,228.5487959,
,,,SWE,230.1013942,
,,,SWE,231.7807351,
,,,SWE,233.3333333,
,,,SWE,234.7591888,
,,,SWE,235.9315589,
,,,SWE,237.008872,
,,,SWE,238.2762991,
,,,SWE,239.6070976,
,,,SWE,240.9378961,
,,,SWE,242.7439797,
,,,SWE,245.0570342,
,,,SWE,247.4017744,
,,,SWE,249.3029151,
,,,SWE,250.6970849,
,,,SWE,252.4714829,
,,,SWE,254.8479087,
,,,SWE,256.590621,
,,,SWE,257.3510773,
,,,SWE,257.8263625,
,,,SWE,258.5868188,
,,,SWE,259.6007605,
,,,SWE,260.5196451,
,,,SWE,261.4702155,
,,,SWE,262.2306717,
,,,SWE,262.8010139,
,,,SWE,263.3079848,
,,,SWE,263.6248416,
,,,SWE,263.78327,
,,,SWE,263.9100127,
,,,SWE,264.1634981,
,,,SWE,264.5754119,
,,,SWE,265.2091255,
,,,SWE,266.0963245,
,,,SWE,267.3003802,
,,,SWE,269.1064639,
,,,SWE,271.1977186,
,,,SWE,273.0671736,
,,,SWE,274.6514575,
,,,SWE,276.2674271,
,,,SWE,278.2319392,
,,,SWE,279.6894804,
,,,SWE,280.1330798,
,,,SWE,280.2915082,
,,,SWE,280.4499366,
,,,SWE,280.6717364,
,,,SWE,281.1153359,
,,,SWE,281.8757921,
,,,SWE,282.7946768,
,,,SWE,283.8403042,
,,,SWE,284.9809886,
,,,SWE,286.121673,
,,,SWE,287.7376426,
,,,SWE,289.860583,
,,,SWE,292.1419518,
,,,SWE,294.6451204,
,,,SWE,297.148289,
,,,SWE,299.3979721,
,,,SWE,301.6476553,
,,,SWE,304.2141952,
,,,SWE,307.2243346,
,,,SWE,310.4879594,
,,,SWE,314.2268695,
,,,YUG,100,
,,,YUG,101.6165942,
,,,YUG,103.2447713,
,,,YUG,104.8843703,
,,,YUG,106.5352287,
,,,YUG,108.1971818,
,,,YUG,109.8700634,
,,,YUG,111.553706,
,,,YUG,113.2479403,
,,,YUG,113.491159,
,,,YUG,116.6675024,
,,,YUG,118.3924863,
,,,YUG,120.1273751,
,,,YUG,121.871995,
,,,YUG,123.6261717,
,,,YUG,125.3897306,
,,,YUG,127.1624969,
,,,YUG,128.9442959,
,,,YUG,130.7349527,
,,,YUG,132.5342928,
,,,YUG,134.3421422,
,,,YUG,136.1583271,
,,,YUG,137.9826747,
,,,YUG,139.815013,
,,,YUG,141.6551708,
,,,YUG,143.5029781,
,,,YUG,145.3582663,
,,,YUG,147.2208681,
,,,YUG,149.0906178,
,,,YUG,156.0881741,
,,,YUG,152.8509064,
,,,YUG,154.741123,
,,,YUG,156.6378431,
,,,YUG,158.5409108,
,,,YUG,160.4501728,
,,,YUG,162.3654782,
,,,YUG,164.2866789,
,,,YUG,166.2136295,
,,,YUG,168.1461877,
,,,YUG,170.0842141,
,,,YUG,172.0275725,
,,,YUG,173.9761302,
,,,YUG,175.9297579,
,,,YUG,177.8883297,
,,,YUG,179.8517238,
,,,YUG,181.8198217,
,,,YUG,183.7925092,
,,,YUG,185.7696762,
,,,YUG,187.7512165,
,,,YUG,183.2882219,
,,,YUG,191.7270144,
,,,YUG,193.7210819,
,,,YUG,195.7191424,
,,,YUG,197.7211126,
,,,YUG,199.7269136,
,,,YUG,201.7364718,
,,,YUG,203.7497183,
,,,YUG,205.7665896,
,,,YUG,207.7870272,
,,,YUG,211.3583685,
,,,YUG,211.8383946,
,,,YUG,213.8692344,
,,,YUG,215.9034611,
,,,YUG,217.9410436,
,,,YUG,219.9819568,
,,,YUG,222.0261814,
,,,YUG,224.073704,
,,,YUG,226.1245172,
,,,YUG,228.1786197,
,,,YUG,246.8811013,
,,,YUG,232.2967183,
,,,YUG,234.360743,
,,,YUG,257.0574752,
,,,YUG,238.4988622,
,,,YUG,240.5730237,
,,,YUG,242.6506424,
,,,YUG,244.7317681,
,,,YUG,246.8164579,
,,,YUG,248.9047752,
,,,YUG,234.9645296,
,,,YUG,238.4638404,
,,,YUG,242.0388119,
,,,YUG,245.6516138,
,,,YUG,249.302246,
,,,YUG,253.0474543,
,,,YUG,256.8304929,
,,,YUG,260.6513619,
,,,YUG,264.5478917,
,,,YUG,268.4822519,
,,,YUG,272.5111881,
,,,YUG,276.5022938,
,,,YUG,280.3042477,
,,,YUG,284.1440319,
,,,YUG,288.0405617,
,,,YUG,292.0316674,
,,,YUG,296.0416884,
,,,YUG,299.9949638,
,,,YUG,304.231967,
,,,YUG,308.4122247,
,,,YUG,308.3176487,
,,,YUG,295.9849173,
,,,YUG,298.1908961,
,,,YUG,300.4042461,
,,,YUG,302.625223,
,,,YUG,304.854091,
,,,YUG,307.0911232,
,,,YUG,295.0013528,
,,,YUG,299.1816104,
,,,YUG,303.3996985,
,,,YUG,308.2798184,
,,,YUG,312.4600761,
,,,YUG,316.0350476,
,,,YUG,320.3666268,
,,,YUG,324.4144781,
,,,YUG,328.4434143,
,,,YUG,331.1672021,
,,,YUG,334.0233963,
,,,YUG,336.6147777,
,,,YUG,339.868191,
,,,YUG,342.9891978,
,,,YUG,346.4885086,
,,,YUG,349.9310737,
,,,YUG,353.4303845,
,,,YUG,356.5892217,
,,,YUG,360.1074477,
,,,YUG,363.568928,
,,,YUG,366.7655957,
,,,YUG,369.829857,
,,,YUG,372.7238815,
,,,YUG,375.2774326,
,,,YUG,378.5875914,
,,,YUG,382.0301565,
,,,YUG,385.2457394,
,,,YUG,388.7072197,
,,,YUG,392.1497849,
,,,YUG,395.8949931,
,,,YUG,399.602371,
,,,YUG,403.0638514,
,,,YUG,406.4875013,
,,,YUG,408.8519005,
,,,YUG,410.5920982,
,,,YUG,413.9590026,
,,,YUG,416.4747233,
,,,YUG,417.7798717,
,,,YUG,420.2199316,
,,,YUG,422.5465003,
,,,YUG,424.3623589,
,,,YUG,426.2727934,
,,,YUG,428.1264823,
,,,YUG,435.3520861,
,,,YUG,436.8842168,
,,,YUG,433.2524997,
,,,YUG,428.7317685,
,,,YUG,427.1618075,
,,,YUG,426.6132669,
,,,YUG,425.6296768,
,,,YUG,425.9890655,
,,,YUG,427.218553,
,,,YUG,426.3673694,
,,,YUG,425.7242528,
,,,YUG,427.1050619,
,,,YUG,429.1668179,
,,,YUG,430.9637613,
,,,YUG,432.798535,
,,,YUG,434.1225986,
,,,YUG,435.049443,
,,,YUG,435.5790684,
,,,YUG,435.7682204,
,,,YUG,420.0875252,
,,,YUG,419.2552567,
,,,YUG,418.2716667,
,,,YUG,417.2691614,
,,,YUG,416.2288258,
,,,YUG,415.1128294,
,,,YUG,413.902257,
,,,YUG,412.6727695,
